pay_run_id,employee_id,pay_date,gross_pay,federal_tax_withheld,state_tax_withheld,social_security_withheld,medicare_withheld,futa_withheld,suta_withheld,k401_contribution,garnishment_deduction,net_pay,journal_posted,is_injected_error,error_type
PR001349,EMP0082,2026-08-16,2432.33,364.85,0.0,150.8,35.27,0.0,0.0,0.0,0.0,1881.41,True,False,none
PR001350,EMP0082,2026-08-23,2401.43,360.21,0.0,148.89,34.82,0.0,0.0,0.0,0.0,1857.51,True,False,none
PR001351,EMP0082,2026-08-30,2317.22,347.58,0.0,143.67,33.6,0.0,0.0,0.0,0.0,1792.37,True,False,none
PR001352,EMP0082,2026-09-06,2344.78,351.72,0.0,145.38,34.0,0.0,0.0,0.0,0.0,1813.68,True,False,none
PR001353,EMP0082,2026-09-13,2301.27,345.19,0.0,142.68,33.37,0.0,0.0,0.0,0.0,1780.03,True,False,none
PR001354,EMP0083,2026-04-05,5163.77,774.57,0.0,320.15,74.87,30.98,139.42,268.52,0.0,3725.66,True,False,none
PR001355,EMP0083,2026-04-19,5095.09,764.26,0.0,315.9,73.88,11.02,103.58,264.94,0.0,3676.11,True,False,none
PR001356,EMP0083,2026-05-03,5216.9,782.53,0.0,323.45,75.65,0.0,0.0,271.28,0.0,3763.99,True,False,none
PR001357,EMP0083,2026-05-17,5093.44,764.02,0.0,315.79,73.85,0.0,0.0,264.86,0.0,3674.92,True,True,wage_base_cap_error
PR001358,EMP0083,2026-05-31,5094.53,764.18,0.0,315.86,73.87,0.0,0.0,264.92,0.0,3675.7,True,False,none
PR001359,EMP0083,2026-06-14,5276.29,791.44,0.0,327.13,76.51,0.0,0.0,274.37,0.0,3806.84,True,False,none
PR001360,EMP0083,2026-06-28,4991.3,748.7,0.0,309.46,72.37,0.0,0.0,259.55,0.0,3601.22,True,False,none
PR001361,EMP0083,2026-07-12,5341.77,801.27,0.0,331.19,77.46,0.0,0.0,277.77,0.0,3854.08,True,False,none
PR001362,EMP0083,2026-07-26,5321.01,798.15,0.0,329.9,77.15,0.0,0.0,276.69,0.0,3839.12,True,False,none
PR001363,EMP0083,2026-08-09,5245.38,786.81,0.0,325.21,76.06,0.0,0.0,272.76,0.0,3784.54,True,False,none
PR001364,EMP0083,2026-08-23,5214.8,782.22,0.0,323.32,75.61,0.0,0.0,271.17,0.0,3762.48,True,False,none
PR001365,EMP0083,2026-09-06,5337.43,800.61,0.0,330.92,77.39,0.0,0.0,277.55,0.0,3850.96,True,False,none
PR001366,EMP0084,2026-03-29,841.57,126.24,42.08,52.18,12.2,5.05,22.72,0.0,0.0,608.87,True,False,none
PR001367,EMP0084,2026-04-05,834.3,125.14,41.72,51.73,12.1,5.01,22.53,0.0,0.0,603.61,True,False,none
PR001368,EMP0084,2026-04-12,845.27,126.79,42.26,52.41,12.26,5.07,22.82,0.0,0.0,611.55,True,False,none
PR001369,EMP0084,2026-04-19,883.22,132.48,44.16,54.76,12.81,5.3,23.85,0.0,0.0,639.01,True,False,none
PR001370,EMP0084,2026-04-26,831.27,124.69,41.56,51.54,12.05,4.99,22.44,0.0,0.0,601.43,True,False,none
PR001371,EMP0084,2026-05-03,868.74,130.31,43.44,53.86,12.6,5.21,23.46,0.0,0.0,628.53,True,False,none
PR001372,EMP0084,2026-05-10,896.95,134.54,44.85,55.61,13.01,5.38,24.22,0.0,0.0,648.94,True,False,none
PR001373,EMP0084,2026-05-17,887.4,133.11,44.37,55.02,12.87,5.32,23.96,0.0,0.0,642.03,True,False,none
PR001374,EMP0084,2026-05-24,864.55,129.68,43.23,53.6,12.54,0.67,23.34,0.0,0.0,625.5,True,False,none
PR001375,EMP0084,2026-05-31,833.25,124.99,41.66,51.66,12.08,0.0,22.5,0.0,0.0,602.86,True,False,none
PR001376,EMP0084,2026-06-07,885.73,132.86,44.29,54.92,12.84,0.0,11.16,0.0,0.0,640.82,True,False,none
PR001377,EMP0084,2026-06-14,869.85,130.48,43.49,53.93,12.61,0.0,0.0,0.0,0.0,629.34,True,False,none
PR001378,EMP0084,2026-06-21,836.76,125.51,41.84,51.88,12.13,0.0,0.0,0.0,0.0,605.4,True,False,none
PR001379,EMP0084,2026-06-28,835.32,125.3,41.77,51.79,12.11,0.0,0.0,0.0,0.0,604.35,True,False,none
PR001380,EMP0084,2026-07-05,891.08,133.66,44.55,55.25,12.92,0.0,0.0,0.0,0.0,644.7,False,True,late_journal_posting
PR001381,EMP0084,2026-07-12,874.65,131.2,43.73,54.23,12.68,0.0,0.0,0.0,0.0,632.81,True,False,none
PR001382,EMP0084,2026-07-19,885.59,132.84,44.28,54.91,12.84,0.0,0.0,0.0,0.0,640.72,True,False,none
PR001383,EMP0084,2026-07-26,888.99,133.35,44.45,55.12,12.89,0.0,0.0,0.0,0.0,643.18,True,False,none
PR001384,EMP0084,2026-08-02,867.99,130.2,43.4,53.82,12.59,0.0,0.0,0.0,0.0,627.98,False,True,late_journal_posting
PR001385,EMP0084,2026-08-09,864.27,129.64,43.21,53.58,12.53,0.0,0.0,0.0,0.0,625.31,True,False,none
PR001386,EMP0084,2026-08-16,858.33,128.75,42.92,53.22,12.45,0.0,0.0,0.0,0.0,620.99,True,False,none
PR001387,EMP0084,2026-08-23,850.57,127.59,42.53,52.74,12.33,0.0,0.0,0.0,0.0,615.38,True,False,none
PR001388,EMP0084,2026-08-30,858.61,128.79,42.93,53.23,12.45,0.0,0.0,0.0,0.0,621.21,True,False,none
PR001389,EMP0084,2026-09-06,881.8,132.27,44.09,54.67,12.79,0.0,0.0,0.0,0.0,637.98,True,False,none
PR001390,EMP0084,2026-09-13,870.05,130.51,43.5,53.94,12.62,0.0,0.0,0.0,0.0,629.48,True,False,none
PR001391,EMP0085,2026-04-05,2313.38,347.01,0.0,143.43,33.54,13.88,62.46,0.0,0.0,1789.4,True,False,none
PR001392,EMP0085,2026-04-19,2233.56,335.03,0.0,138.48,32.39,13.4,60.31,0.0,0.0,1727.66,True,False,none
PR001393,EMP0085,2026-05-03,2262.66,339.4,0.0,140.28,32.81,13.58,61.09,0.0,0.0,1750.17,True,False,none
PR001394,EMP0085,2026-05-17,2266.96,340.04,0.0,140.55,32.87,1.14,59.14,0.0,0.0,1753.5,True,False,none
PR001395,EMP0085,2026-05-31,2259.92,338.99,0.0,140.12,32.77,0.0,0.0,0.0,0.0,1748.04,True,False,none
PR001396,EMP0085,2026-06-14,2279.64,341.95,0.0,141.34,33.05,0.0,0.0,0.0,0.0,1763.3,True,False,none
PR001397,EMP0085,2026-06-28,2196.96,329.54,0.0,136.21,31.86,0.0,0.0,0.0,0.0,1699.35,True,False,none
PR001398,EMP0085,2026-07-12,2245.82,336.87,0.0,139.24,32.56,0.0,0.0,0.0,0.0,1737.15,True,False,none
PR001399,EMP0085,2026-07-26,2173.29,325.99,0.0,134.74,31.51,0.0,0.0,0.0,0.0,1681.05,True,False,none
PR001400,EMP0085,2026-08-09,2223.1,333.46,0.0,137.83,32.23,0.0,0.0,0.0,0.0,1719.58,True,False,none
PR001401,EMP0085,2026-08-23,2241.43,336.21,0.0,138.97,32.5,0.0,0.0,0.0,0.0,1733.75,True,False,none
PR001402,EMP0085,2026-09-06,2270.68,340.6,0.0,140.78,32.92,0.0,0.0,0.0,0.0,1756.38,True,False,none
PR001403,EMP0086,2026-03-29,1614.59,242.19,80.73,100.1,23.41,9.69,43.59,0.0,0.0,1168.16,True,False,none
PR001404,EMP0086,2026-04-05,1571.39,235.71,78.57,97.43,22.79,9.43,42.43,0.0,0.0,1136.89,True,False,none
PR001405,EMP0086,2026-04-12,1589.04,238.36,79.45,98.52,23.04,9.53,42.9,0.0,0.0,1149.67,True,False,none
PR001406,EMP0086,2026-04-19,1559.73,233.96,77.99,96.7,22.62,9.36,42.11,0.0,0.0,1128.46,True,False,none
PR001407,EMP0086,2026-04-26,1575.52,236.33,78.78,97.68,22.85,3.99,42.54,0.0,0.0,1139.88,True,False,none
PR001408,EMP0086,2026-05-03,1505.98,225.9,75.3,93.37,21.84,0.0,29.42,0.0,0.0,1089.57,True,False,none
PR001409,EMP0086,2026-05-10,1528.63,229.29,76.43,94.78,22.17,0.0,0.0,0.0,0.0,1105.96,True,False,none
PR001410,EMP0086,2026-05-17,1541.9,231.28,77.1,95.6,22.36,0.0,0.0,0.0,0.0,1115.56,True,False,none
PR001411,EMP0086,2026-05-24,1555.56,233.33,77.78,96.44,22.56,0.0,0.0,0.0,0.0,1125.45,True,False,none
PR001412,EMP0086,2026-05-31,1502.85,225.43,75.14,93.18,21.79,0.0,0.0,0.0,0.0,1087.31,True,False,none
PR001413,EMP0086,2026-06-07,1514.51,227.18,75.73,93.9,21.96,0.0,0.0,0.0,0.0,1095.74,True,False,none
PR001414,EMP0086,2026-06-14,1531.4,229.71,76.57,94.95,22.21,0.0,0.0,0.0,0.0,1107.96,True,False,none
PR001415,EMP0086,2026-06-21,1617.18,242.58,80.86,100.27,23.45,0.0,0.0,0.0,0.0,1170.02,True,False,none
PR001416,EMP0086,2026-06-28,1538.13,230.72,76.91,95.36,22.3,0.0,0.0,0.0,0.0,1112.84,True,False,none
PR001417,EMP0086,2026-07-05,1556.74,233.51,77.84,96.52,22.57,0.0,0.0,0.0,0.0,1126.3,True,False,none
PR001418,EMP0086,2026-07-12,1521.43,228.21,76.07,94.33,22.06,0.0,0.0,0.0,0.0,1100.76,True,False,none
PR001419,EMP0086,2026-07-19,1572.64,235.9,78.63,97.5,22.8,0.0,0.0,0.0,0.0,1137.81,True,True,duplicate_deduction
PR001420,EMP0086,2026-07-26,1531.88,229.78,76.59,94.98,22.21,0.0,0.0,0.0,0.0,1108.32,True,False,none
PR001421,EMP0086,2026-08-02,1522.78,228.42,76.14,47.2,22.08,0.0,0.0,0.0,0.0,1101.73,True,True,tax_miscalculation
PR001422,EMP0086,2026-08-09,1561.0,234.15,78.05,96.78,22.63,0.0,0.0,0.0,0.0,1129.39,True,False,none
PR001423,EMP0086,2026-08-16,1497.9,224.69,74.9,92.87,21.72,0.0,0.0,0.0,0.0,1083.72,True,False,none
PR001424,EMP0086,2026-08-23,1498.16,224.72,74.91,92.89,21.72,0.0,0.0,0.0,0.0,1083.92,True,False,none
PR001425,EMP0086,2026-08-30,1524.27,228.64,76.21,94.5,22.1,0.0,0.0,0.0,0.0,1102.82,True,False,none
PR001426,EMP0086,2026-09-06,1501.75,225.26,75.09,93.11,21.78,0.0,0.0,0.0,0.0,1086.51,True,False,none
PR001427,EMP0086,2026-09-13,1510.56,226.58,75.53,93.65,21.9,0.0,0.0,0.0,0.0,1092.9,True,False,none
PR001428,EMP0087,2026-04-05,4772.15,715.82,286.33,295.87,69.2,28.63,128.85,0.0,0.0,3404.93,True,False,none
PR001429,EMP0087,2026-04-19,4949.7,742.45,296.98,306.88,71.77,13.37,114.15,0.0,0.0,3531.62,True,False,none
PR001430,EMP0087,2026-05-03,4861.43,729.21,291.69,301.41,70.49,0.0,0.0,0.0,0.0,3468.63,True,False,none
PR001431,EMP0087,2026-05-17,4838.7,725.8,290.32,300.0,70.16,0.0,0.0,0.0,0.0,3452.42,True,False,none
PR001432,EMP0087,2026-05-31,4754.78,713.22,285.29,294.8,68.94,0.0,0.0,0.0,0.0,3392.53,True,False,none
PR001433,EMP0087,2026-06-14,4999.16,749.87,299.95,309.95,72.49,0.0,0.0,0.0,0.0,3566.9,True,False,none
PR001434,EMP0087,2026-06-28,4794.42,719.16,287.67,297.25,69.52,0.0,0.0,0.0,0.0,3420.82,True,True,wage_base_cap_error
PR001435,EMP0087,2026-07-12,4675.75,701.36,280.55,289.9,67.8,0.0,0.0,0.0,0.0,3336.14,True,False,none
PR001436,EMP0087,2026-07-26,4878.67,731.8,292.72,302.48,70.74,0.0,0.0,0.0,0.0,3480.93,True,False,none
PR001437,EMP0087,2026-08-09,4685.99,702.9,281.16,290.53,67.95,0.0,0.0,0.0,0.0,3343.45,True,False,none
PR001438,EMP0087,2026-08-23,4774.59,716.19,286.48,296.02,69.23,0.0,0.0,0.0,0.0,3406.67,True,False,none
PR001439,EMP0087,2026-09-06,4836.69,725.5,290.2,299.87,70.13,0.0,0.0,0.0,0.0,3450.99,True,False,none
PR001440,EMP0088,2026-03-31,5601.04,840.16,0.0,347.26,81.22,33.61,151.23,0.0,0.0,4332.4,True,False,none
PR001441,EMP0088,2026-04-15,5437.02,815.55,0.0,337.1,78.84,8.39,91.77,0.0,0.0,4205.53,True,False,none
PR001442,EMP0088,2026-04-30,5526.95,829.04,0.0,342.67,80.14,0.0,0.0,0.0,0.0,3976.9,True,True,net_pay_mismatch
PR001443,EMP0088,2026-05-15,5281.02,792.15,0.0,327.42,76.57,0.0,0.0,0.0,0.0,4084.88,True,False,none
PR001444,EMP0088,2026-05-31,5342.74,801.41,0.0,331.25,77.47,0.0,0.0,0.0,0.0,4132.61,True,False,none
PR001445,EMP0088,2026-06-15,5394.37,809.16,0.0,334.45,78.22,0.0,0.0,0.0,0.0,4172.54,True,False,none
PR001446,EMP0088,2026-06-30,5406.12,810.92,0.0,335.18,78.39,0.0,0.0,0.0,0.0,4181.63,True,False,none
PR001447,EMP0088,2026-07-15,5401.46,810.22,0.0,334.89,78.32,0.0,0.0,0.0,0.0,4178.03,True,False,none
PR001448,EMP0088,2026-07-31,5615.43,842.31,0.0,348.16,81.42,0.0,0.0,0.0,0.0,4343.54,True,False,none
PR001449,EMP0088,2026-08-15,5532.02,829.8,0.0,342.99,80.21,0.0,0.0,0.0,0.0,4279.02,True,False,none
PR001450,EMP0088,2026-08-31,5486.29,822.94,0.0,340.15,79.55,0.0,0.0,0.0,0.0,4243.65,True,False,none
PR001451,EMP0089,2026-03-31,1358.89,203.83,81.53,84.25,19.7,8.15,36.69,0.0,0.0,969.58,True,False,none
PR001452,EMP0089,2026-04-15,1415.11,212.27,84.91,87.74,20.52,8.49,38.21,0.0,0.0,1009.67,True,False,none
PR001453,EMP0089,2026-04-30,1429.46,214.42,85.77,88.63,20.73,8.58,38.6,0.0,0.0,1019.91,True,False,none
PR001454,EMP0089,2026-05-15,1414.83,212.22,84.89,87.72,20.52,8.49,38.2,0.0,0.0,1009.48,False,True,late_journal_posting
PR001455,EMP0089,2026-05-31,1325.26,198.79,79.52,82.17,19.22,7.95,35.78,0.0,0.0,945.56,True,False,none
PR001456,EMP0089,2026-06-15,1394.63,209.19,83.68,86.47,20.22,0.34,37.66,0.0,0.0,995.07,True,False,none
PR001457,EMP0089,2026-06-30,1330.67,199.6,79.84,82.5,19.29,0.0,17.87,0.0,0.0,949.44,True,False,none
PR001458,EMP0089,2026-07-15,1353.24,202.99,81.19,83.9,19.62,0.0,0.0,0.0,0.0,965.54,True,False,none
PR001459,EMP0089,2026-07-31,1331.59,199.74,79.9,82.56,19.31,0.0,0.0,0.0,0.0,950.08,True,False,none
PR001460,EMP0089,2026-08-15,1391.07,208.66,83.46,86.25,20.17,0.0,0.0,0.0,0.0,992.53,True,False,none
PR001461,EMP0089,2026-08-31,1400.12,210.02,84.01,86.81,20.3,0.0,0.0,0.0,0.0,998.98,True,False,none
PR001462,EMP0090,2026-03-31,3660.2,549.03,183.01,226.93,53.07,21.96,98.83,226.93,0.0,2421.23,True,False,none
PR001463,EMP0090,2026-04-15,3740.75,561.11,187.04,231.93,54.24,20.04,101.0,231.93,0.0,2474.5,True,False,none
PR001464,EMP0090,2026-04-30,3762.4,564.36,188.12,233.27,54.55,0.0,43.17,233.27,0.0,2488.83,True,False,none
PR001465,EMP0090,2026-05-15,3736.32,560.45,186.82,231.65,54.18,0.0,0.0,231.65,0.0,2471.57,True,False,none
PR001466,EMP0090,2026-05-31,3662.15,549.32,183.11,227.05,53.1,0.0,0.0,227.05,0.0,2422.52,True,False,none
PR001467,EMP0090,2026-06-15,3751.24,562.69,187.56,232.58,54.39,0.0,0.0,232.58,0.0,2481.44,True,False,none
PR001468,EMP0090,2026-06-30,3850.6,577.59,192.53,238.74,55.83,0.0,0.0,238.74,0.0,2547.17,True,False,none
PR001469,EMP0090,2026-07-15,3647.19,547.08,182.36,226.13,52.88,0.0,0.0,226.13,0.0,2412.61,True,False,none
PR001470,EMP0090,2026-07-31,3649.94,547.49,182.5,226.3,52.92,0.0,0.0,226.3,0.0,2414.43,True,False,none
PR001471,EMP0090,2026-08-15,3732.05,559.81,186.6,231.39,54.11,0.0,0.0,231.39,0.0,2468.75,True,False,none
PR001472,EMP0090,2026-08-31,3907.58,586.14,195.38,242.27,56.66,0.0,0.0,242.27,0.0,2584.86,True,False,none
PR001473,EMP0091,2026-03-29,1123.83,168.57,56.19,69.68,16.3,6.74,30.34,35.96,0.0,777.13,True,False,none
PR001474,EMP0091,2026-04-05,1124.72,168.71,56.24,69.73,16.31,6.75,30.37,35.99,0.0,777.74,True,False,none
PR001475,EMP0091,2026-04-12,1096.89,164.53,54.84,68.01,15.9,6.58,29.62,35.1,0.0,758.51,True,False,none
PR001476,EMP0091,2026-04-19,1117.25,167.59,55.86,69.27,16.2,6.7,30.17,35.75,0.0,772.58,True,False,none
PR001477,EMP0091,2026-04-26,1065.99,159.9,53.3,66.09,15.46,6.4,28.78,34.11,0.0,737.13,True,False,none
PR001478,EMP0091,2026-05-03,1120.98,168.15,56.05,69.5,16.25,6.73,30.27,35.87,0.0,775.16,True,False,none
PR001479,EMP0091,2026-05-10,1145.33,171.8,57.27,71.01,16.61,2.1,30.92,36.65,0.0,791.99,True,False,none
PR001480,EMP0091,2026-05-17,1118.91,167.84,55.95,69.37,16.22,0.0,30.21,35.81,0.0,773.72,True,False,none
PR001481,EMP0091,2026-05-24,1141.85,171.28,57.09,70.79,16.56,0.0,2.32,36.54,0.0,789.59,True,False,none
PR001482,EMP0091,2026-05-31,1128.7,169.31,56.44,69.98,16.37,0.0,0.0,36.12,0.0,780.48,True,False,none
PR001483,EMP0091,2026-06-07,1075.69,161.35,53.78,66.69,15.6,0.0,0.0,34.42,0.0,743.85,True,False,none
PR001484,EMP0091,2026-06-14,1144.38,171.66,57.22,70.95,16.59,0.0,0.0,36.62,0.0,791.34,True,False,none
PR001485,EMP0091,2026-06-21,1070.94,160.64,53.55,66.4,15.53,0.0,0.0,34.27,0.0,740.55,True,False,none
PR001486,EMP0091,2026-06-28,1112.01,166.8,55.6,68.94,16.12,0.0,0.0,35.58,0.0,768.97,True,False,none
PR001487,EMP0091,2026-07-05,1077.59,161.64,53.88,120.26,15.63,0.0,0.0,34.48,0.0,745.15,True,True,tax_miscalculation
PR001488,EMP0091,2026-07-12,1066.13,159.92,53.31,66.1,15.46,0.0,0.0,34.12,0.0,737.22,True,False,none
PR001489,EMP0091,2026-07-19,1102.17,165.33,55.11,68.33,15.98,0.0,0.0,35.27,0.0,762.15,True,False,none
PR001490,EMP0091,2026-07-26,1091.02,163.65,54.55,67.64,15.82,0.0,0.0,34.91,0.0,754.45,True,False,none
PR001491,EMP0091,2026-08-02,1107.79,166.17,55.39,68.68,16.06,0.0,0.0,35.45,0.0,766.04,True,False,none
PR001492,EMP0091,2026-08-09,1115.8,167.37,55.79,69.18,16.18,0.0,0.0,35.71,0.0,771.57,True,False,none
PR001493,EMP0091,2026-08-16,1068.94,160.34,53.45,66.27,15.5,0.0,0.0,34.21,0.0,739.17,True,False,none
PR001494,EMP0091,2026-08-23,1075.91,161.39,53.8,66.71,15.6,0.0,0.0,34.43,0.0,743.98,True,False,none
PR001495,EMP0091,2026-08-30,1114.17,167.13,55.71,69.08,16.16,0.0,0.0,35.65,0.0,770.44,True,False,none
PR001496,EMP0091,2026-09-06,1095.25,164.29,54.76,67.91,15.88,0.0,0.0,35.05,0.0,757.36,True,True,wage_base_cap_error
PR001497,EMP0091,2026-09-13,1129.15,169.37,56.46,70.01,16.37,0.0,0.0,36.13,0.0,780.81,True,False,none
PR001498,EMP0092,2026-03-29,1378.97,206.85,82.74,85.5,20.0,8.27,37.23,157.2,0.0,826.68,True,False,none
PR001499,EMP0092,2026-04-05,1399.84,209.98,83.99,86.79,20.3,8.4,37.8,159.58,0.0,839.2,True,False,none
PR001500,EMP0092,2026-04-12,1383.31,207.5,83.0,85.77,20.06,8.3,37.35,157.7,0.0,829.28,True,False,none
PR001501,EMP0092,2026-04-19,1354.98,203.25,81.3,84.01,19.65,8.13,36.58,154.47,0.0,812.3,True,False,none
PR001502,EMP0092,2026-04-26,1381.21,207.18,82.87,85.64,20.03,8.29,37.29,157.46,0.0,828.03,True,False,none
PR001503,EMP0092,2026-05-03,1338.3,200.74,80.3,82.97,19.41,0.61,36.13,152.57,0.0,802.31,True,False,none
PR001504,EMP0092,2026-05-10,1341.64,201.25,80.5,83.18,19.45,0.0,20.61,152.95,0.0,804.31,True,False,none
PR001505,EMP0092,2026-05-17,1393.73,209.06,83.62,86.41,20.21,0.0,0.0,158.89,0.0,835.54,True,False,none
PR001506,EMP0092,2026-05-24,1356.76,203.51,81.41,84.12,19.67,0.0,0.0,154.67,0.0,813.38,True,False,none
PR001507,EMP0092,2026-05-31,1394.74,209.21,83.68,86.47,20.22,0.0,0.0,159.0,0.0,836.16,True,False,none
PR001508,EMP0092,2026-06-07,1397.34,209.6,83.84,86.64,20.26,0.0,0.0,159.3,0.0,837.7,True,False,none
PR001509,EMP0092,2026-06-14,1401.13,210.17,84.07,86.87,20.32,0.0,0.0,159.73,0.0,839.97,True,False,none
PR001510,EMP0092,2026-06-21,1407.5,211.12,84.45,87.27,20.41,0.0,0.0,160.46,0.0,843.79,True,False,none
PR001511,EMP0092,2026-06-28,1355.09,203.26,81.31,84.02,19.65,0.0,0.0,154.48,0.0,812.37,True,False,none
PR001512,EMP0092,2026-07-05,1342.99,201.45,80.58,83.27,19.47,0.0,0.0,153.1,0.0,805.12,True,False,none
PR001513,EMP0092,2026-07-12,1371.41,205.71,82.28,85.03,19.89,0.0,0.0,156.34,0.0,822.16,True,False,none
PR001514,EMP0092,2026-07-19,1348.64,202.3,80.92,83.62,19.56,0.0,0.0,153.74,0.0,808.5,True,False,none
PR001515,EMP0092,2026-07-26,1373.45,206.02,82.41,85.15,19.92,0.0,0.0,156.57,0.0,823.38,True,False,none
PR001516,EMP0092,2026-08-02,1384.73,207.71,83.08,85.85,20.08,0.0,0.0,157.86,0.0,830.15,True,False,none
PR001517,EMP0092,2026-08-09,1382.87,207.43,82.97,85.74,20.05,0.0,0.0,157.65,0.0,829.03,True,False,none
PR001518,EMP0092,2026-08-16,1349.0,202.35,80.94,83.64,19.56,0.0,0.0,153.79,0.0,808.72,True,False,none
PR001519,EMP0092,2026-08-23,1326.59,198.99,79.6,82.25,19.24,0.0,0.0,151.23,0.0,795.28,True,False,none
PR001520,EMP0092,2026-08-30,1355.04,203.26,81.3,84.01,19.65,0.0,0.0,154.47,0.0,812.35,True,False,none
PR001521,EMP0092,2026-09-06,1323.97,198.6,79.44,82.09,19.2,0.0,0.0,150.93,0.0,793.71,True,False,none
PR001522,EMP0092,2026-09-13,1404.64,210.7,84.28,87.09,20.37,0.0,0.0,160.13,0.0,842.07,True,False,none
PR001523,EMP0093,2026-04-05,2629.32,394.4,0.0,163.02,38.13,15.78,70.99,0.0,0.0,2033.77,True,False,none
PR001524,EMP0093,2026-04-19,2588.96,388.34,0.0,160.52,37.54,15.53,69.9,0.0,0.0,2002.56,True,True,wage_base_cap_error
PR001525,EMP0093,2026-05-03,2561.76,384.26,0.0,158.83,37.15,10.69,69.17,0.0,0.0,1981.52,True,False,none
PR001526,EMP0093,2026-05-17,2692.56,403.88,0.0,166.94,39.04,0.0,32.94,0.0,0.0,2082.7,True,True,duplicate_deduction
PR001527,EMP0093,2026-05-31,2690.68,403.6,0.0,166.82,39.01,0.0,0.0,0.0,0.0,2081.25,True,False,none
PR001528,EMP0093,2026-06-14,2628.21,394.23,0.0,162.95,38.11,0.0,0.0,0.0,0.0,2032.92,True,False,none
PR001529,EMP0093,2026-06-28,2571.51,385.73,0.0,159.43,37.29,0.0,0.0,0.0,0.0,1989.06,True,False,none
PR001530,EMP0093,2026-07-12,2642.76,396.41,0.0,163.85,38.32,0.0,0.0,0.0,0.0,2044.18,True,False,none
PR001531,EMP0093,2026-07-26,2622.01,393.3,0.0,162.56,38.02,0.0,0.0,0.0,0.0,2028.13,True,False,none
PR001532,EMP0093,2026-08-09,2699.16,404.87,0.0,167.35,39.14,0.0,0.0,0.0,0.0,2087.8,True,False,none
PR001533,EMP0093,2026-08-23,2684.12,402.62,0.0,166.42,38.92,0.0,0.0,0.0,0.0,2076.16,True,False,none
PR001534,EMP0093,2026-09-06,2633.26,394.99,0.0,163.26,38.18,0.0,0.0,0.0,0.0,2036.83,True,False,none
PR001535,EMP0094,2026-04-05,3441.71,516.26,0.0,213.39,49.9,20.65,92.93,309.75,0.0,2352.41,True,False,none
PR001536,EMP0094,2026-04-19,3656.45,548.47,0.0,226.7,53.02,21.35,98.72,329.08,0.0,2499.18,True,False,none
PR001537,EMP0094,2026-05-03,3507.54,526.13,0.0,217.47,50.86,0.0,51.35,315.68,0.0,2397.4,True,False,none
PR001538,EMP0094,2026-05-17,3572.87,535.93,0.0,221.52,51.81,0.0,0.0,321.56,0.0,2442.05,True,False,none
PR001539,EMP0094,2026-05-31,3420.14,513.02,0.0,212.05,49.59,0.0,0.0,307.81,0.0,2337.67,True,False,none
PR001540,EMP0094,2026-06-14,3516.35,527.45,0.0,218.01,50.99,0.0,0.0,316.47,0.0,2403.43,True,False,none
PR001541,EMP0094,2026-06-28,3388.63,508.29,0.0,210.1,49.14,0.0,0.0,304.98,0.0,2316.12,True,False,none
PR001542,EMP0094,2026-07-12,3521.89,528.28,0.0,218.36,51.07,0.0,0.0,316.97,0.0,2407.21,True,True,tax_miscalculation
PR001543,EMP0094,2026-07-26,3649.76,547.46,0.0,226.29,52.92,0.0,0.0,328.48,0.0,2494.61,True,False,none
PR001544,EMP0094,2026-08-09,3488.08,523.21,0.0,216.26,50.58,0.0,0.0,313.93,0.0,2384.1,True,False,none
PR001545,EMP0094,2026-08-23,3391.82,508.77,0.0,210.29,49.18,0.0,0.0,305.26,0.0,2318.32,True,False,none
PR001546,EMP0094,2026-09-06,3389.58,508.44,0.0,210.15,49.15,0.0,0.0,305.06,0.0,2316.78,True,False,none
PR001547,EMP0095,2026-04-05,2814.08,422.11,140.7,174.47,40.8,16.88,75.98,0.0,0.0,2036.0,True,False,none
PR001548,EMP0095,2026-04-19,2762.81,414.42,138.14,171.29,40.06,16.58,74.6,0.0,0.0,1998.9,True,False,none
PR001549,EMP0095,2026-05-03,2732.08,409.81,136.6,169.39,39.62,8.54,73.77,0.0,0.0,1976.66,True,False,none
PR001550,EMP0095,2026-05-17,2896.89,695.25,144.84,179.61,42.0,0.0,18.66,0.0,0.0,2095.91,True,True,tax_miscalculation
PR001551,EMP0095,2026-05-31,2829.94,424.49,141.5,175.46,41.03,0.0,0.0,0.0,0.0,2047.46,True,False,none
PR001552,EMP0095,2026-06-14,2791.87,418.78,139.59,173.1,40.48,0.0,0.0,0.0,0.0,2019.92,True,False,none
PR001553,EMP0095,2026-06-28,2929.25,439.39,146.46,181.61,42.47,0.0,0.0,0.0,0.0,2119.32,True,False,none
PR001554,EMP0095,2026-07-12,2752.94,412.94,137.65,170.68,39.92,0.0,0.0,0.0,0.0,1991.75,True,False,none
PR001555,EMP0095,2026-07-26,2941.8,441.27,147.09,182.39,42.66,0.0,0.0,0.0,0.0,2128.39,True,False,none
PR001556,EMP0095,2026-08-09,2797.43,419.61,139.87,173.44,40.56,0.0,0.0,0.0,0.0,2023.95,True,False,none
PR001557,EMP0095,2026-08-23,2926.62,438.99,146.33,181.45,42.44,0.0,0.0,0.0,0.0,2117.41,True,False,none
PR001558,EMP0095,2026-09-06,2862.42,429.36,143.12,177.47,41.51,0.0,0.0,0.0,0.0,2070.96,True,False,none
